,Exams,Percentage,Solution_code1,Solution_code2,Time_code1,Time_code2
1519,10,0.04,1.0,,4.6e-05,
1520,10,0.05,2.0,,4.6e-05,
1521,10,0.06,2.0,,4.8e-05,
1522,10,0.07,2.0,,4.8e-05,
1523,10,0.08,2.0,,4.8e-05,
1524,10,0.09,2.0,,4.4e-05,
1525,10,0.1,2.0,,4.4e-05,
1526,10,0.11,2.0,,5.8e-05,
1527,10,0.12,2.0,,4.7e-05,
1528,10,0.13,2.0,,4.7e-05,
1529,10,0.14,2.0,,4.5e-05,
1530,10,0.15,2.0,,4.8e-05,
1531,10,0.16,2.0,,4.7e-05,
1532,10,0.17,2.0,,4.6e-05,
1533,10,0.18,2.0,,5.2e-05,
1534,10,0.19,2.0,,4.8e-05,
1535,10,0.2,2.0,,4.7e-05,
1536,10,0.21,2.0,,4.7e-05,
1537,10,0.22,2.0,,4.3e-05,
1538,10,0.23,2.0,,4.2e-05,
1539,10,0.24,2.0,,4.3e-05,
1540,10,0.25,2.0,,4.7e-05,
1541,10,0.26,2.0,,4.6e-05,
1542,10,0.27,2.0,,4.7e-05,
1543,10,0.28,2.0,,4.7e-05,
1544,10,0.29,2.0,,4.7e-05,
1545,10,0.3,2.0,,6.3e-05,
1546,10,0.31,2.0,,4.6e-05,
1547,10,0.32,2.0,,4.7e-05,
1548,10,0.33,2.0,,4.7e-05,
1549,10,0.34,3.0,,4.8e-05,
1550,10,0.35000000000000003,3.0,,4.8e-05,
1551,10,0.36,3.0,,5e-05,
1552,10,0.37,3.0,,4.9e-05,
1553,10,0.38,3.0,,5e-05,
1554,10,0.39,3.0,,4.6e-05,
1555,10,0.4,3.0,,4.5e-05,
1556,10,0.41000000000000003,3.0,,4.4e-05,
1557,10,0.42,3.0,,4.7e-05,
1558,10,0.43,3.0,,4.4e-05,
1559,10,0.44,3.0,,4.4e-05,
1560,10,0.45,3.0,,4.6e-05,
1561,10,0.46,3.0,,4.5e-05,
1562,10,0.47000000000000003,3.0,,4.4e-05,
1563,10,0.48,3.0,,4.5e-05,
1564,10,0.49,3.0,,4.6e-05,
1565,10,0.5,3.0,,6.8e-05,
1566,10,0.51,3.0,,6.9e-05,
1567,10,0.52,3.0,,6.9e-05,
1568,10,0.53,3.0,,6.8e-05,
1569,10,0.54,3.0,,6.9e-05,
1570,10,0.55,3.0,,6.7e-05,
1571,10,0.56,3.0,,6.8e-05,
1572,10,0.5700000000000001,3.0,,7e-05,
1573,10,0.58,3.0,,6.7e-05,
1574,10,0.59,3.0,,6.9e-05,
1575,10,0.6,3.0,,6.4e-05,
1576,10,0.61,3.0,,6.9e-05,
1577,10,0.62,3.0,,6.4e-05,
1578,10,0.63,3.0,,6.8e-05,
1579,10,0.64,3.0,,6.9e-05,
1580,10,0.65,3.0,,6.5e-05,
1581,10,0.66,3.0,,6.7e-05,
1582,10,0.67,3.0,,6.6e-05,
1583,10,0.68,3.0,,6.6e-05,
1584,10,0.6900000000000001,3.0,,5.9e-05,
1585,10,0.7000000000000001,3.0,,6.1e-05,
1586,10,0.71,3.0,,6.2e-05,
1587,10,0.72,3.0,,5.7e-05,
1588,10,0.73,3.0,,5.6e-05,
1589,10,0.74,3.0,,5.6e-05,
1590,10,0.75,4.0,,0.000159,
1591,10,0.76,4.0,,6.6e-05,
1592,10,0.77,4.0,,6.6e-05,
1593,10,0.78,4.0,,6.7e-05,
1594,10,0.79,4.0,,6.5e-05,
1595,10,0.8,5.0,,0.000151,
1596,10,0.81,5.0,,0.000153,
1597,10,0.8200000000000001,5.0,,0.000149,
1598,10,0.8300000000000001,5.0,,0.000148,
1599,10,0.84,5.0,,0.00016,
1600,10,0.85,5.0,,0.000186,
1601,10,0.86,5.0,,0.000153,
1602,10,0.87,5.0,,0.00012,
1603,10,0.88,5.0,,0.000121,
1604,10,0.89,5.0,,0.000116,
1605,10,0.9,5.0,,0.000157,
1606,10,0.91,5.0,,0.000157,
1607,10,0.92,5.0,,0.000128,
1608,10,0.93,6.0,,0.00058,
1609,10,0.9400000000000001,7.0,,0.000603,
1610,10,0.9500000000000001,7.0,,0.000601,
1611,10,0.96,8.0,,0.002027,
1612,10,0.97,9.0,,0.007159,
1613,10,0.98,10.0,,0.056698,
1614,10,0.99,10.0,,0.05681,
1615,10,1.0,10.0,,0.055786,
1616,11,0.0,1.0,,5.5e-05,
1617,11,0.01,1.0,,5.6e-05,
1618,11,0.02,1.0,,5.7e-05,
1619,11,0.03,1.0,,6e-05,
1620,11,0.04,1.0,,6.1e-05,
1621,11,0.05,2.0,,5.6e-05,
1622,11,0.06,2.0,,5.6e-05,
1623,11,0.07,2.0,,5.6e-05,
1624,11,0.08,2.0,,5.6e-05,
1625,11,0.09,2.0,,5.6e-05,
1626,11,0.1,2.0,,5.6e-05,
1627,11,0.11,2.0,,5.8e-05,
1628,11,0.12,3.0,,5.2e-05,
1629,11,0.13,3.0,,5.2e-05,
1630,11,0.14,3.0,,5.2e-05,
1631,11,0.15,3.0,,4.8e-05,
1632,11,0.16,3.0,,4.8e-05,
1633,11,0.17,3.0,,4.7e-05,
1634,11,0.18,3.0,,5e-05,
1635,11,0.19,3.0,,4.8e-05,
1636,11,0.2,3.0,,8.4e-05,
1637,11,0.21,3.0,,5e-05,
1638,11,0.22,3.0,,5.1e-05,
1639,11,0.23,3.0,,5.6e-05,
1640,11,0.24,3.0,,4.7e-05,
1641,11,0.25,3.0,,5.2e-05,
1642,11,0.26,3.0,,5.1e-05,
1643,11,0.27,3.0,,5.1e-05,
1644,11,0.28,3.0,,5.3e-05,
1645,11,0.29,3.0,,5.2e-05,
1646,11,0.3,3.0,,5.2e-05,
1647,11,0.31,3.0,,5.2e-05,
1648,11,0.32,3.0,,5.3e-05,
1649,11,0.33,3.0,,4.8e-05,
1650,11,0.34,3.0,,4.8e-05,
1651,11,0.35000000000000003,3.0,,6.3e-05,
1652,11,0.36,3.0,,4.7e-05,
1653,11,0.37,3.0,,4.9e-05,
1654,11,0.38,4.0,,4.5e-05,
1655,11,0.39,4.0,,4.7e-05,
1656,11,0.4,4.0,,6.8e-05,
1657,11,0.41000000000000003,4.0,,4.9e-05,
1658,11,0.42,4.0,,5.5e-05,
1659,11,0.43,4.0,,4.8e-05,
1660,11,0.44,4.0,,4.8e-05,
1661,11,0.45,4.0,,4.8e-05,
1662,11,0.46,4.0,,4.6e-05,
1663,11,0.47000000000000003,4.0,,5.6e-05,
1664,11,0.48,4.0,,4.6e-05,
1665,11,0.49,4.0,,4.6e-05,
1666,11,0.5,4.0,,6.5e-05,
1667,11,0.51,5.0,,0.000149,
1668,11,0.52,5.0,,0.000149,
1669,11,0.53,5.0,,0.000149,
1670,11,0.54,5.0,,0.00015,
1671,11,0.55,5.0,,0.000149,
1672,11,0.56,5.0,,0.00015,
1673,11,0.5700000000000001,5.0,,0.00015,
1674,11,0.58,5.0,,0.00015,
1675,11,0.59,5.0,,0.0001,
1676,11,0.6,5.0,,0.000108,
1677,11,0.61,5.0,,0.000108,
1678,11,0.62,5.0,,0.000108,
1679,11,0.63,5.0,,0.000103,
1680,11,0.64,5.0,,0.000104,
1681,11,0.65,5.0,,9.9e-05,
1682,11,0.66,5.0,,0.0001,
1683,11,0.67,5.0,,0.0001,
1684,11,0.68,5.0,,0.000103,
1685,11,0.6900000000000001,5.0,,0.000102,
1686,11,0.7000000000000001,5.0,,0.000107,
1687,11,0.71,5.0,,0.000115,
1688,11,0.72,5.0,,0.000108,
1689,11,0.73,5.0,,0.000107,
1690,11,0.74,5.0,,9.7e-05,
1691,11,0.75,5.0,,8.6e-05,
1692,11,0.76,5.0,,8.7e-05,
1693,11,0.77,5.0,,8.7e-05,
1694,11,0.78,5.0,,8.7e-05,
1695,11,0.79,5.0,,8.7e-05,
1696,11,0.8,5.0,,6.2e-05,
1697,11,0.81,5.0,,6.4e-05,
1698,11,0.8200000000000001,5.0,,6.2e-05,
1699,11,0.8300000000000001,5.0,,6e-05,
1700,11,0.84,6.0,,0.000278,
1701,11,0.85,6.0,,0.000244,
1702,11,0.86,6.0,,0.000245,
1703,11,0.87,6.0,,0.00029,
1704,11,0.88,6.0,,0.000245,
1705,11,0.89,6.0,,0.000286,
1706,11,0.9,6.0,,0.000243,
1707,11,0.91,6.0,,0.00025,
1708,11,0.92,7.0,,0.001018,
1709,11,0.93,7.0,,0.000802,
1710,11,0.9400000000000001,9.0,,0.02052,
1711,11,0.9500000000000001,9.0,,0.019541,
1712,11,0.96,9.0,,0.014742,
1713,11,0.97,10.0,,0.118925,
1714,11,0.98,11.0,,0.5293,
1715,11,0.99,11.0,,0.52647,
1716,11,1.0,11.0,,0.524184,
1717,12,0.0,1.0,,6.6e-05,
1718,12,0.01,1.0,,6.6e-05,
1719,12,0.02,1.0,,6.7e-05,
1720,12,0.03,1.0,,6.7e-05,
1721,12,0.04,1.0,,6.6e-05,
1722,12,0.05,2.0,,6.2e-05,
1723,12,0.06,2.0,,6.1e-05,
1724,12,0.07,2.0,,6.1e-05,
1725,12,0.08,2.0,,6.2e-05,
1726,12,0.09,2.0,,6.1e-05,
1727,12,0.1,2.0,,6.3e-05,
1728,12,0.11,2.0,,6.3e-05,
1729,12,0.12,2.0,,6.5e-05,
1730,12,0.13,2.0,,6.5e-05,
1731,12,0.14,2.0,,6.7e-05,
1732,12,0.15,2.0,,6.5e-05,
1733,12,0.16,2.0,,6.6e-05,
1734,12,0.17,2.0,,6.6e-05,
1735,12,0.18,2.0,,6.6e-05,
1736,12,0.19,2.0,,6.9e-05,
1737,12,0.2,2.0,,6.9e-05,
1738,12,0.21,3.0,,8.5e-05,
1739,12,0.22,3.0,,6.7e-05,
1740,12,0.23,3.0,,6.7e-05,
1741,12,0.24,3.0,,6.4e-05,
1742,12,0.25,3.0,,6.4e-05,
1743,12,0.26,3.0,,6.4e-05,
1744,12,0.27,3.0,,9e-05,
1745,12,0.28,3.0,,6.5e-05,
1746,12,0.29,3.0,,8.5e-05,
1747,12,0.3,3.0,,6.6e-05,
1748,12,0.31,3.0,,6.5e-05,
1749,12,0.32,3.0,,6.9e-05,
1750,12,0.33,3.0,,6.9e-05,
1751,12,0.34,3.0,,7.3e-05,
1752,12,0.35000000000000003,3.0,,6.4e-05,
1753,12,0.36,3.0,,7.4e-05,
1754,12,0.37,3.0,,7.3e-05,
1755,12,0.38,3.0,,7.4e-05,
1756,12,0.39,3.0,,7.8e-05,
1757,12,0.4,3.0,,7.8e-05,
1758,12,0.41000000000000003,3.0,,8e-05,
1759,12,0.42,3.0,,8e-05,
1760,12,0.43,3.0,,8.2e-05,
1761,12,0.44,3.0,,8.2e-05,
1762,12,0.45,3.0,,8e-05,
1763,12,0.46,3.0,,8e-05,
1764,12,0.47000000000000003,3.0,,7.7e-05,
1765,12,0.48,3.0,,0.000102,
1766,12,0.49,3.0,,7.7e-05,
1767,12,0.5,4.0,,0.000129,
1768,12,0.51,4.0,,0.000103,
1769,12,0.52,4.0,,9.2e-05,
1770,12,0.53,4.0,,0.000112,
1771,12,0.54,4.0,,9.1e-05,
1772,12,0.55,4.0,,9.1e-05,
1773,12,0.56,4.0,,8.5e-05,
1774,12,0.5700000000000001,4.0,,8.8e-05,
1775,12,0.58,4.0,,9.3e-05,
1776,12,0.59,4.0,,9.1e-05,
1777,12,0.6,4.0,,9.3e-05,
1778,12,0.61,4.0,,9.4e-05,
1779,12,0.62,4.0,,8.8e-05,
1780,12,0.63,4.0,,8.8e-05,
1781,12,0.64,4.0,,8.7e-05,
1782,12,0.65,4.0,,8.8e-05,
1783,12,0.66,4.0,,9e-05,
1784,12,0.67,4.0,,9.3e-05,
1785,12,0.68,4.0,,0.000128,
1786,12,0.6900000000000001,4.0,,9.2e-05,
1787,12,0.7000000000000001,4.0,,9.2e-05,
1788,12,0.71,4.0,,9.4e-05,
1789,12,0.72,4.0,,7.9e-05,
1790,12,0.73,4.0,,7.3e-05,
1791,12,0.74,4.0,,7.7e-05,
1792,12,0.75,4.0,,7.8e-05,
1793,12,0.76,5.0,,0.000201,
1794,12,0.77,5.0,,0.000536,
1795,12,0.78,5.0,,0.000547,
1796,12,0.79,5.0,,0.000613,
1797,12,0.8,5.0,,0.000473,
1798,12,0.81,5.0,,0.00016,
1799,12,0.8200000000000001,5.0,,0.000162,
1800,12,0.8300000000000001,6.0,,0.000374,
1801,12,0.84,6.0,,0.000191,
1802,12,0.85,6.0,,0.000189,
1803,12,0.86,6.0,,0.000142,
1804,12,0.87,6.0,,0.000143,
1805,12,0.88,6.0,,0.000146,
1806,12,0.89,7.0,,0.00137,
1807,12,0.9,7.0,,0.001309,
1808,12,0.91,7.0,,0.001254,
1809,12,0.92,7.0,,0.000714,
1810,12,0.93,7.0,,0.000316,
1811,12,0.9400000000000001,10.0,,0.114185,
1812,12,0.9500000000000001,10.0,,0.113128,
1813,12,0.96,11.0,,0.515463,
1814,12,0.97,11.0,,0.515082,
1815,12,0.98,12.0,,5.166695,
1816,12,0.99,12.0,,5.146641,
1817,12,1.0,12.0,,5.098512,
1818,13,0.0,1.0,,8.4e-05,
1819,13,0.01,1.0,,7.8e-05,
1820,13,0.02,1.0,,8.4e-05,
1821,13,0.03,1.0,,8.4e-05,
1822,13,0.04,1.0,,8.4e-05,
1823,13,0.05,2.0,,8e-05,
1824,13,0.06,2.0,,8e-05,
1825,13,0.07,2.0,,8e-05,
1826,13,0.08,2.0,,8.1e-05,
1827,13,0.09,2.0,,7.9e-05,
1828,13,0.1,2.0,,9.1e-05,
1829,13,0.11,2.0,,8.1e-05,
1830,13,0.12,2.0,,8e-05,
1831,13,0.13,2.0,,7.7e-05,
1832,13,0.14,2.0,,8e-05,
1833,13,0.15,2.0,,7.8e-05,
1834,13,0.16,2.0,,7.2e-05,
1835,13,0.17,2.0,,9e-05,
1836,13,0.18,2.0,,7.8e-05,
1837,13,0.19,3.0,,9.8e-05,
1838,13,0.2,3.0,,9.7e-05,
1839,13,0.21,3.0,,9.1e-05,
1840,13,0.22,3.0,,9.2e-05,
1841,13,0.23,3.0,,9.1e-05,
1842,13,0.24,3.0,,9.2e-05,
1843,13,0.25,3.0,,9.2e-05,
1844,13,0.26,3.0,,8.6e-05,
1845,13,0.27,3.0,,8.6e-05,
1846,13,0.28,3.0,,8.7e-05,
1847,13,0.29,3.0,,9.2e-05,
1848,13,0.3,3.0,,9.3e-05,
1849,13,0.31,3.0,,9.1e-05,
1850,13,0.32,3.0,,9.1e-05,
1851,13,0.33,3.0,,8.7e-05,
1852,13,0.34,3.0,,8.7e-05,
1853,13,0.35000000000000003,3.0,,8.8e-05,
1854,13,0.36,3.0,,8.4e-05,
1855,13,0.37,3.0,,8.5e-05,
1856,13,0.38,4.0,,0.000262,
1857,13,0.39,4.0,,0.000258,
1858,13,0.4,4.0,,0.000509,
1859,13,0.41000000000000003,4.0,,0.000515,
1860,13,0.42,4.0,,0.000517,
1861,13,0.43,4.0,,0.000513,
1862,13,0.44,4.0,,0.000472,
1863,13,0.45,4.0,,0.000475,
1864,13,0.46,4.0,,0.000529,
1865,13,0.47000000000000003,4.0,,0.000393,
1866,13,0.48,4.0,,0.000463,
1867,13,0.49,4.0,,0.000382,
1868,13,0.5,4.0,,0.000382,
1869,13,0.51,4.0,,0.00029,
1870,13,0.52,4.0,,0.000286,
1871,13,0.53,4.0,,0.000286,
1872,13,0.54,4.0,,0.000282,
1873,13,0.55,5.0,,0.001016,
1874,13,0.56,5.0,,0.000797,
1875,13,0.5700000000000001,5.0,,0.000869,
1876,13,0.58,5.0,,0.000836,
1877,13,0.59,5.0,,0.000826,
1878,13,0.6,5.0,,0.000747,
1879,13,0.61,5.0,,0.000783,
1880,13,0.62,5.0,,0.000803,
1881,13,0.63,5.0,,0.000746,
1882,13,0.64,5.0,,0.00084,
1883,13,0.65,5.0,,0.000814,
1884,13,0.66,5.0,,0.000823,
1885,13,0.67,5.0,,0.000822,
1886,13,0.68,5.0,,0.000892,
1887,13,0.6900000000000001,5.0,,0.000744,
1888,13,0.7000000000000001,5.0,,0.000779,
1889,13,0.71,5.0,,0.000788,
1890,13,0.72,5.0,,0.000743,
1891,13,0.73,5.0,,0.000742,
1892,13,0.74,5.0,,0.000687,
1893,13,0.75,5.0,,0.000705,
1894,13,0.76,6.0,,0.001601,
1895,13,0.77,6.0,,0.001157,
1896,13,0.78,6.0,,0.001177,
1897,13,0.79,6.0,,0.001181,
1898,13,0.8,6.0,,0.00262,
1899,13,0.81,7.0,,0.007503,
1900,13,0.8200000000000001,7.0,,0.007735,
1901,13,0.8300000000000001,7.0,,0.0057,
1902,13,0.84,7.0,,0.005194,
1903,13,0.85,7.0,,0.004882,
1904,13,0.86,7.0,,0.003414,
1905,13,0.87,7.0,,0.002991,
1906,13,0.88,7.0,,0.002883,
1907,13,0.89,7.0,,0.002858,
1908,13,0.9,8.0,,0.0325,
1909,13,0.91,8.0,,0.03162,
1910,13,0.92,8.0,,0.023403,
1911,13,0.93,8.0,,0.010173,
1912,13,0.9400000000000001,10.0,,0.679949,
1913,13,0.9500000000000001,10.0,,0.540978,
1914,13,0.96,10.0,,0.299321,
1915,13,0.97,11.0,,1.606708,
1916,13,0.98,12.0,,10.402575,
1917,13,0.99,13.0,,56.158607,
1918,13,1.0,13.0,,62.100894,
1919,14,0.0,1.0,,0.000134,
1920,14,0.01,1.0,,0.00014,
1921,14,0.02,1.0,,0.000165,
1922,14,0.03,1.0,,0.000164,
1923,14,0.04,1.0,,0.000189,
1924,14,0.05,2.0,,0.000148,
1925,14,0.06,2.0,,0.000142,
1926,14,0.07,2.0,,0.000133,
1927,14,0.08,2.0,,0.000171,
1928,14,0.09,2.0,,0.000161,
1929,14,0.1,2.0,,0.000161,
1930,14,0.11,2.0,,0.000144,
1931,14,0.12,2.0,,0.00017,
1932,14,0.13,2.0,,0.000165,
1933,14,0.14,2.0,,0.000216,
1934,14,0.15,2.0,,0.000215,
1935,14,0.16,2.0,,0.000192,
1936,14,0.17,2.0,,0.000187,
1937,14,0.18,2.0,,0.000195,
1938,14,0.19,2.0,,0.000183,
1939,14,0.2,2.0,,0.000193,
1940,14,0.21,3.0,,0.0002,
1941,14,0.22,3.0,,0.000195,
1942,14,0.23,3.0,,0.000161,
1943,14,0.24,3.0,,0.000165,
1944,14,0.25,3.0,,0.000147,
1945,14,0.26,3.0,,0.000179,
1946,14,0.27,3.0,,0.000133,
1947,14,0.28,3.0,,0.000337,
1948,14,0.29,3.0,,0.000374,
1949,14,0.3,3.0,,0.000343,
1950,14,0.31,3.0,,0.000354,
1951,14,0.32,3.0,,0.000373,
1952,14,0.33,3.0,,0.0004,
1953,14,0.34,3.0,,0.000352,
1954,14,0.35000000000000003,3.0,,0.000416,
1955,14,0.36,3.0,,0.000385,
1956,14,0.37,3.0,,0.000389,
1957,14,0.38,3.0,,0.000307,
1958,14,0.39,3.0,,0.000366,
1959,14,0.4,3.0,,0.00027,
1960,14,0.41000000000000003,3.0,,0.000256,
1961,14,0.42,4.0,,0.000428,
1962,14,0.43,4.0,,0.000401,
1963,14,0.44,4.0,,0.00029,
1964,14,0.45,4.0,,0.000269,
1965,14,0.46,4.0,,0.000237,
1966,14,0.47000000000000003,4.0,,0.000154,
1967,14,0.48,4.0,,0.000136,
1968,14,0.49,4.0,,0.000135,
1969,14,0.5,4.0,,0.000247,
1970,14,0.51,4.0,,0.000152,
1971,14,0.52,4.0,,0.000153,
1972,14,0.53,4.0,,0.000163,
1973,14,0.54,4.0,,0.000167,
1974,14,0.55,5.0,,0.000277,
1975,14,0.56,5.0,,0.000242,
1976,14,0.5700000000000001,5.0,,0.000234,
1977,14,0.58,5.0,,0.000231,
1978,14,0.59,5.0,,0.000222,
1979,14,0.6,5.0,,0.000286,
1980,14,0.61,5.0,,0.000287,
1981,14,0.62,5.0,,0.000218,
1982,14,0.63,5.0,,0.000248,
1983,14,0.64,5.0,,0.000276,
1984,14,0.65,5.0,,0.000272,
1985,14,0.66,5.0,,0.000275,
1986,14,0.67,5.0,,0.000274,
1987,14,0.68,5.0,,0.000274,
1988,14,0.6900000000000001,5.0,,0.000229,
1989,14,0.7000000000000001,5.0,,0.000239,
1990,14,0.71,5.0,,0.000199,
1991,14,0.72,5.0,,0.000557,
1992,14,0.73,6.0,,0.003346,
1993,14,0.74,6.0,,0.00159,
1994,14,0.75,6.0,,0.00157,
1995,14,0.76,6.0,,0.001275,
1996,14,0.77,6.0,,0.000772,
1997,14,0.78,6.0,,0.000795,
1998,14,0.79,6.0,,0.000772,
1999,14,0.8,6.0,,0.000727,
2000,14,0.81,7.0,,0.009913,
2001,14,0.8200000000000001,7.0,,0.009078,
2002,14,0.8300000000000001,7.0,,0.009827,
2003,14,0.84,7.0,,0.010034,
2004,14,0.85,7.0,,0.010743,
2005,14,0.86,7.0,,0.008491,
2006,14,0.87,7.0,,0.006615,
2007,14,0.88,7.0,,0.004863,
2008,14,0.89,7.0,,0.002613,
2009,14,0.9,7.0,,0.002723,
2010,14,0.91,7.0,,0.002667,
2011,14,0.92,7.0,,0.001209,
2012,14,0.93,8.0,,0.014905,
2013,14,0.9400000000000001,9.0,,0.097411,
2014,14,0.9500000000000001,9.0,,0.073807,
2015,14,0.96,12.0,,46.831595,
2016,14,0.97,12.0,,19.509312,
2017,14,0.98,13.0,,130.185015,
2018,14,0.99,-1.0,,300.000001,
2019,14,1.0,-1.0,,300.000001,
